Title,Year,Genres,Rating,Votes,Type,Popularity,Decade
Burlesque,2010,"Drama,Music,Musical",6.4,98847,movie,73.60850226639722,2010
Morning Glory,2010,"Comedy,Drama,Romance",6.5,87155,movie,73.94038224071828,2010
Licorice Pizza,2021,"Comedy,Drama,Romance",7.1,158840,movie,85.02713406524083,2020
Drag Me to Hell,2009,Horror,6.6,229964,movie,81.48147515584161,2000
Severance,2022,"Drama,Mystery,Sci-Fi",8.6,379852,tvSeries,110.48881804652254,2020
Don't Look Up,2021,"Comedy,Drama,Sci-Fi",7.1,665466,movie,95.19852406535071,2020
The Unbearable Weight of Massive Talent,2022,"Action,Comedy,Crime",7.0,177677,movie,84.61405801897588,2020
Transporter 3,2008,"Action,Thriller",6.1,184996,movie,73.98134584145104,2000
The Informant!,2009,"Biography,Comedy,Crime",6.5,69724,movie,72.48994915717591,2000
Rebel Ridge,2024,"Action,Crime,Drama",6.8,101143,movie,78.36517632513268,2020
Shutter Island,2010,"Drama,Mystery,Thriller",8.2,1629582,movie,117.2914396050625,2010
Vikings: Valhalla,2022,"Action,Adventure,Drama",7.4,70526,tvSeries,82.6116516920263,2020
Joker: Folie à Deux,2024,"Drama,Musical,Thriller",5.2,179876,movie,62.92011961867048,2020
The Boat That Rocked,2009,"Comedy,Drama,Music",7.3,120169,movie,85.38557685958158,2000
Jennifer's Body,2009,"Comedy,Horror",5.6,169148,movie,67.4157643617581,2000
Warehouse 13,2009,"Adventure,Drama,Mystery",7.6,60880,tvSeries,83.7266159432703,2000
The Girl with the Dragon Tattoo,2009,"Crime,Drama,Mystery",7.8,230000,movie,96.2975097856616,2000
Saw V,2008,"Horror,Thriller",5.8,147386,movie,69.02469959255995,2000
Green Lantern,2011,"Action,Adventure,Sci-Fi",5.5,307654,movie,69.50202079629523,2010
Takers,2010,"Action,Crime,Drama",6.2,68310,movie,69.01723097590055,2010
Dollhouse,2009,"Drama,Mystery,Sci-Fi",7.7,53569,tvSeries,83.84318882582963,2000
Duplicity,2009,"Comedy,Crime,Romance",6.1,53757,movie,66.442597937418,2000
Julie & Julia,2009,"Biography,Drama,Romance",7.0,135493,movie,82.71672680215586,2000
Renfield,2023,"Action,Comedy,Fantasy",6.4,118868,movie,74.78892104147246,2020
Sex Drive,2008,"Comedy,Romance",6.5,95635,movie,74.54391191536013,2000
District 9,2009,"Action,Sci-Fi,Thriller",7.9,749537,movie,106.86496659624879,2000
The Killer,2023,"Action,Adventure,Crime",6.7,221379,movie,82.46113067352384,2020
Death Wish,2018,"Action,Crime,Drama",6.3,82872,movie,71.347830924749,2010
Kingdom of the Planet of the Apes,2024,"Action,Adventure,Drama",6.8,166829,movie,81.76812738000078,2020
The Ghost Writer,2010,"Crime,Drama,Mystery",7.2,176363,movie,86.97815747990789,2010
The Unborn,2009,"Horror,Mystery,Thriller",4.7,54658,movie,51.27159908422766,2000
Let the Right One In,2008,"Drama,Fantasy,Horror",7.8,239034,movie,96.59801642563771,2000
Totally Killer,2023,"Comedy,Horror,Mystery",6.5,68080,movie,72.33485196110716,2020
Frankenweenie,2012,"Animation,Comedy,Drama",6.9,125827,movie,81.02437626361332,2010
The Ugly Truth,2009,"Comedy,Romance",6.4,240927,movie,79.3103952769512,2000
The Final Destination,2009,"Horror,Thriller",5.1,139967,movie,60.43072599355581,2000
The Social Dilemma,2020,"Documentary,Drama",7.6,93921,movie,87.02159054597169,2020
Jackass Forever,2022,"Action,Comedy,Documentary",6.8,54608,movie,74.17396256379611,2020
Orphan,2009,"Horror,Mystery,Thriller",7.0,276176,movie,87.70155535838529,2000
The White Ribbon,2009,"Drama,Mystery,Thriller",7.8,81245,movie,88.18075156672764,2000
The Perfect Couple,2024,"Crime,Drama,Mystery",6.5,71419,tvSeries,72.64607492590639,2020
Beastly,2011,"Drama,Fantasy,Romance",5.5,81857,movie,62.22001005791639,2010
Public Enemies,2009,"Biography,Crime,Drama",6.9,333958,movie,87.75951655728699,2000
"I Love You, Man",2009,"Comedy,Romance",7.0,225043,movie,86.26832741826786,2000
The Karate Kid,2010,"Action,Drama,Family",6.3,225467,movie,77.65335324024073,2010
Farha,2021,Drama,8.0,91084,movie,91.35629949318844,2020
Man on Wire,2008,"Biography,Crime,Documentary",7.7,60974,movie,84.8401617354494,2000
A Complete Unknown,2024,"Biography,Drama,Music",7.3,114647,movie,85.04217578585295,2020
Zombieland,2009,"Action,Comedy,Horror",7.5,663720,movie,100.54211739582543,2000
Glass Onion,2022,"Comedy,Crime,Drama",7.1,518115,movie,93.42146278069727,2020
Dune: Part One,2021,"Action,Adventure,Drama",8.0,1026126,movie,110.73040883352185,2020
The Rite,2011,"Drama,Horror,Mystery",6.0,105857,movie,69.41906643416601,2010
Biutiful,2010,"Drama,Romance",7.4,97728,movie,85.02558107547945,2010
Riders of Justice,2020,"Action,Comedy,Drama",7.5,74999,movie,84.18922544322169,2020
Lilo & Stitch,2025,"Action,Adventure,Comedy",6.7,92000,movie,76.57794383540889,2020
The Witcher: Nightmare of the Wolf,2021,"Action,Adventure,Animation",7.2,54894,movie,78.57474718973465,2020
Ghajini,2008,"Action,Mystery,Thriller",7.4,71818,movie,82.74598910797086,2000
The Man from Toronto,2022,"Action,Adventure,Comedy",5.8,66252,movie,64.38708140601786,2020
Only Murders in the Building,2021,"Comedy,Crime,Drama",8.0,202060,tvSeries,97.73055969585378,2020
The Hobbit: The Desolation of Smaug,2013,"Adventure,Fantasy",7.8,750071,movie,105.51780055204871,2010
Mayor of Kingstown,2021,"Crime,Drama,Thriller",8.2,71379,tvSeries,91.6412236968402,2020
Demolition,2015,"Comedy,Drama",7.0,132067,movie,82.53745253987157,2010
Whip It,2009,"Drama,Sport",6.9,72253,movie,77.19671098046756,2000
Bronson,2008,"Action,Crime,Drama",7.0,148904,movie,83.37739957384719,2000
The Company Men,2010,Drama,6.7,50758,movie,72.5933242836573,2010
The House of the Devil,2009,"Horror,Mystery",6.3,55348,movie,68.80479356387244,2000
One Piece,2023,"Action,Adventure,Comedy",8.3,185847,tvSeries,100.70123597842412,2020
The Terminal List,2022,"Action,Drama,Thriller",7.9,126249,tvSeries,92.79349026788184,2020
An Education,2009,Drama,7.2,140855,movie,85.35950115431038,2000
W.,2008,"Biography,Comedy,Drama",6.3,51354,movie,68.33293808739089,2000
Texas Chainsaw Massacre,2022,"Crime,Drama,Horror",4.7,69656,movie,52.41122336638973,2020
All Good Things,2010,"Crime,Drama,Mystery",6.2,63497,movie,68.5642372259556,2010
Away We Go,2009,"Comedy,Drama,Romance",7.0,56588,movie,76.60486559305178,2000
Whatever Works,2009,"Comedy,Romance",7.1,79080,movie,80.07532846872033,2000
From Paris with Love,2010,"Action,Crime,Thriller",6.4,126680,movie,75.1962848041765,2010
A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,114559,movie,60.57399531615169,2010
My Bloody Valentine,2009,"Horror,Mystery,Thriller",5.4,64905,movie,59.83567168316631,2000
Paranormal Activity,2007,"Horror,Mystery",6.3,270956,movie,78.81118386785371,2000
10 Cloverfield Lane,2016,"Drama,Horror,Sci-Fi",7.2,382045,movie,92.54371450822441,2010
The Banshees of Inisherin,2022,"Comedy,Drama",7.6,292866,movie,95.66477538583328,2020
Hacks,2021,"Comedy,Drama",8.2,60966,tvSeries,90.34818720785428,2020
Black Death,2010,"Action,Drama,History",6.4,54348,movie,69.78024379740297,2010
Tiger King,2020,"Biography,Crime,Documentary",7.5,90615,tvSeries,85.60781280930713,2020
Moon,2009,"Drama,Mystery,Sci-Fi",7.8,393034,movie,100.47688092861267,2000
Rab Ne Bana Di Jodi,2008,"Comedy,Drama,Music",7.2,59220,movie,79.12090513192018,2000
Orphan: First Kill,2022,"Crime,Drama,Horror",5.9,53591,movie,64.24590489282431,2020
When in Rome,2010,"Comedy,Romance",5.5,67004,movie,61.11879178945968,2010
Waltz with Bashir,2008,"Animation,Biography,Documentary",8.0,62468,movie,88.3392776368619,2000
Star Wars: The Clone Wars,2008,"Action,Adventure,Animation",6.0,80520,movie,67.77756527852236,2000
The Creator,2023,"Action,Adventure,Drama",6.7,194653,movie,81.5991242268285,2020
Ninja Assassin,2009,"Action,Thriller",6.3,79428,movie,71.08041924841362,2000
Prey,2022,"Action,Adventure,Horror",7.1,269939,movie,88.7922541343593,2020
Agora,2009,"Adventure,Biography,Drama",7.1,76094,movie,79.80204534951399,2000
3 Idiots,2009,"Comedy,Drama",8.4,478276,movie,109.85472330585239,2000
Triangle,2009,"Fantasy,Mystery,Sci-Fi",6.9,147133,movie,82.10373630844552,2000
Pandorum,2009,"Action,Horror,Mystery",6.7,167041,movie,80.57416362066515,2000
My Name Is Khan,2010,"Drama,Romance",7.9,122684,movie,92.5672010605013,2010
The Skin I Live In,2011,"Drama,Mystery,Thriller",7.6,179291,movie,91.93541751978672,2010
The Lincoln Lawyer,2011,"Crime,Drama,Mystery",7.3,269053,movie,91.26944475595418,2010
2012,2009,"Action,Adventure,Sci-Fi",5.9,419734,movie,76.38952109208707,2000
Black Dynamite,2009,"Action,Comedy",7.4,54185,movie,80.66117953304251,2000
The Chaser,2008,"Action,Crime,Drama",7.8,79801,movie,88.04087225456409,2000
The Boys,2019,"Action,Comedy,Crime",8.6,840169,tvSeries,117.31568173311253,2010
Hocus Pocus 2,2022,"Comedy,Family,Fantasy",6.0,58992,movie,65.91094272284354,2020
Enter the Void,2009,"Drama,Fantasy",7.2,94066,movie,82.45261398625493,2000
Asur: Welcome to Your Dark Side,2020,"Crime,Drama,Mystery",8.5,70467,tvSeries,94.88464824991753,2020
Rango,2011,"Action,Adventure,Animation",7.3,316745,movie,92.46072188299576,2010
Up in the Air,2009,"Comedy,Drama,Romance",7.4,359872,movie,94.67192731822387,2000
Step Up 3D,2010,"Drama,Music,Romance",6.2,62229,movie,68.43917372968838,2010
The Bourne Legacy,2012,"Action,Adventure,Thriller",6.6,327319,movie,83.81135736284777,2010
The Five-Year Engagement,2012,"Comedy,Drama,Romance",6.2,104988,movie,71.68192828874444,2010
Diary of a Wimpy Kid,2010,"Comedy,Drama,Family",6.3,65594,movie,69.87480889620744,2010
The Mentalist,2008,"Crime,Drama,Mystery",8.2,221849,tvSeries,100.93996844382335,2000
Singham Again,2024,"Action,Crime,Drama",4.3,76094,movie,48.33081619759298,2020
Law Abiding Citizen,2009,"Action,Crime,Drama",7.4,343459,movie,94.32649037749951,2000
Observe and Report,2009,"Action,Comedy,Crime",5.8,67245,movie,64.47336808249436,2000
Merlin,2008,"Adventure,Drama,Fantasy",7.9,93070,tvSeries,90.38474669972008,2000
The Thursday Murder Club,2025,"Comedy,Crime,Mystery",6.5,82736,movie,73.60216561513403,2020
Violent Night,2022,"Action,Comedy,Thriller",6.7,120840,movie,78.40489165785408,2020
Watcher,2022,"Drama,Horror,Mystery",6.3,60848,movie,69.40164565005865,2020
Panchayat,2020,"Comedy,Drama",9.0,116130,tvSeries,104.96218979015823,2020
Funny People,2009,"Comedy,Drama",6.3,127067,movie,74.04055964792859,2000
Harry Potter and the Deathly Hallows: Part 2,2011,"Adventure,Family,Fantasy",8.1,1037758,movie,112.205842716458,2010
Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",7.5,316333,movie,94.98413051386966,2020
The Muppets,2011,"Adventure,Comedy,Family",7.1,100662,movie,81.78861790788903,2010
Last Vegas,2013,Comedy,6.6,140048,movie,78.20828729981665,2010
Ouija,2014,"Horror,Mystery,Thriller",4.5,61631,movie,49.63014121359905,2010
Gran Torino,2008,Drama,8.1,858098,movie,110.66603608760067,2000
The Rebound,2009,"Comedy,Romance",6.3,52256,movie,68.4426329733522,2000
Jack Ryan: Shadow Recruit,2014,"Action,Drama,Thriller",6.2,142689,movie,73.58422083734291,2010
Out of the Furnace,2013,"Crime,Drama,Thriller",6.7,131564,movie,78.97456631826743,2010
Rambo: Last Blood,2019,"Action,Crime,Thriller",6.1,118932,movie,71.28647379918772,2010
Brooklyn's Finest,2009,"Crime,Drama,Thriller",6.7,68652,movie,74.61659714517874,2000
Moneyball,2011,"Biography,Drama,Sport",7.6,504952,movie,99.80486177218641,2010
The Lone Ranger,2013,"Action,Adventure,Drama",6.4,252228,movie,79.60376780382708,2010
Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,873565,movie,102.60253364300719,2010
Escape Plan,2013,"Action,Thriller",6.7,269754,movie,83.7852802674211,2010
Hereafter,2010,"Drama,Fantasy,Romance",6.5,98186,movie,74.7150229669193,2010
The Lost City of Z,2016,"Adventure,Biography,Drama",6.6,105323,movie,76.32759484563095,2010
The Back-up Plan,2010,"Comedy,Romance",5.3,54643,movie,57.815454907116134,2010
Lawless,2012,"Biography,Crime,Drama",7.2,262027,movie,89.8286603822547,2010
First Man,2018,"Biography,Drama,History",7.3,214848,movie,89.62710838647986,2010
Disaster Movie,2008,"Comedy,Sci-Fi",1.9,97699,movie,21.83032854487152,2000
London Boulevard,2010,"Crime,Drama",6.2,51673,movie,67.28668221826946,2010
The World's End,2013,"Action,Comedy,Sci-Fi",6.9,311808,movie,87.28598595997089,2010
Cars 2,2011,"Adventure,Animation,Comedy",6.2,252476,movie,77.12224313678568,2010
The Girl Who Played with Fire,2009,"Action,Crime,Drama",7.1,101689,movie,81.8606883459902,2000
Kill the Messenger,2014,"Biography,Crime,Drama",6.9,50108,movie,74.67135808925218,2010
Leap Year,2010,"Comedy,Romance",6.5,115963,movie,75.79667194899112,2010
Mother,2009,"Crime,Drama,Mystery",7.7,79837,movie,86.91561598049393,2000
Brave,2012,"Action,Adventure,Animation",7.1,476138,movie,92.82158735085325,2010
Battle Los Angeles,2011,"Action,Adventure,Sci-Fi",5.7,189920,movie,69.27984179610793,2010
Castle,2009,"Comedy,Crime,Drama",8.1,185729,tvSeries,98.26955559815742,2000
Limitless,2011,"Sci-Fi,Thriller",7.4,643933,movie,98.97758972181298,2010
Legend of the Guardians: The Owls of Ga'Hoole,2010,"Action,Adventure,Animation",6.9,91645,movie,78.83717610520105,2010
Ghost in the Shell,2017,"Action,Crime,Drama",6.3,238708,movie,78.01287685781647,2010
The Fourth Kind,2009,"Horror,Mystery,Sci-Fi",5.9,85870,movie,67.02747984163253,2000
The Inbetweeners,2008,Comedy,8.4,100378,tvSeries,96.7402660452709,2000
Resident Evil: Afterlife,2010,"Action,Horror,Sci-Fi",5.8,186766,movie,70.39814829710288,2010
Ip Man,2008,"Action,Biography,Drama",8.0,242615,movie,99.19384883003043,2000
Zookeeper,2011,"Comedy,Family,Fantasy",5.2,69327,movie,57.962266542383766,2010
Extract,2009,"Comedy,Crime,Romance",6.1,52662,movie,66.31706141210304,2000
65,2023,"Action,Adventure,Sci-Fi",5.4,105576,movie,62.462806299162,2020
Thirteen Lives,2022,"Biography,Drama,Thriller",7.8,78255,movie,87.8882784321719,2020
The Acolyte,2024,"Action,Adventure,Fantasy",4.3,141613,tvSeries,51.00166903493027,2020
Get Him to the Greek,2010,"Comedy,Music",6.3,190011,movie,76.57547463848287,2010
Edge of Darkness,2010,"Action,Adventure,Drama",6.6,103170,movie,76.19128038782317,2010
Extraction II,2023,"Action,Crime,Thriller",7.0,171388,movie,84.36179689718392,2020
The Debt,2010,"Drama,Thriller",6.8,73778,movie,76.21994786952885,2010
In the Loop,2009,Comedy,7.4,64052,movie,81.89913394007351,2000
Beautiful Boy,2018,"Biography,Drama",7.4,126156,movie,86.91503141369236,2010
Iron Man 2,2010,"Action,Sci-Fi",6.9,931341,movie,94.83622725795598,2010
Let Me In,2010,"Drama,Fantasy,Horror",7.1,132840,movie,83.75799479598385,2010
Mission: Impossible - Ghost Protocol,2011,"Action,Adventure,Thriller",7.4,563103,movie,97.98501200770478,2010
Anchorman 2: The Legend Continues,2013,Comedy,6.3,201260,movie,76.93782316597013,2010
Jane Eyre,2011,"Drama,Mystery,Romance",7.3,97411,movie,83.85286926307099,2010
Mickey 17,2025,"Adventure,Comedy,Fantasy",6.7,236066,movie,82.89150692970985,2020
Bugonia,2025,"Comedy,Crime,Sci-Fi",7.4,152230,movie,88.30529382399442,2020
It's Complicated,2009,"Comedy,Drama,Romance",6.6,102776,movie,76.16602713529554,2000
Alvin and the Chipmunks: The Squeakquel,2009,"Adventure,Animation,Comedy",4.6,60349,movie,50.63633841934849,2000
Due Date,2010,"Comedy,Drama",6.5,370594,movie,83.34860561781073,2010
Hot Tub Time Machine,2010,"Comedy,Sci-Fi",6.4,197516,movie,78.03887918528125,2010
That's My Boy,2012,"Comedy,Drama",5.6,120788,movie,65.53003644208104,2010
Percy Jackson and the Olympians,2023,"Action,Adventure,Family",7.0,51449,tvSeries,75.93842413309137,2020
Star Trek: Strange New Worlds,2022,"Action,Adventure,Sci-Fi",8.2,74287,tvSeries,91.9686682421676,2020
Fish Tank,2009,Drama,7.3,68104,movie,81.24017596121641,2000
21 Jump Street,2012,"Action,Comedy,Crime",7.2,642007,movie,96.28095229948403,2010
Saw VI,2009,"Horror,Mystery,Thriller",6.1,134845,movie,72.05247562283684,2000
Jujutsu Kaisen,2020,"Action,Adventure,Animation",8.5,191104,tvSeries,103.36487102239987,2020
The Men Who Stare at Goats,2009,"Comedy,War",6.2,141452,movie,73.53023743858982,2000
Red Dawn,2012,"Action,War",5.3,83553,movie,60.06615313211469,2010
RoboCop,2014,"Action,Crime,Sci-Fi",6.1,248451,movie,75.78030562406022,2010
Lie to Me,2009,"Crime,Drama,Mystery",8.0,134604,tvSeries,94.4807393074658,2000
Dorian Gray,2009,"Drama,Fantasy,Mystery",6.2,70921,movie,69.24979553499799,2000
A Prophet,2009,"Crime,Drama",7.8,107120,movie,90.33729884684742,2000
Broken City,2013,"Action,Crime,Drama",6.1,85811,movie,69.29540514255876,2010
Zack Snyder's Justice League,2021,"Action,Adventure,Fantasy",7.9,470514,movie,103.18648984583803,2020
Your Highness,2011,"Action,Adventure,Comedy",5.5,107495,movie,63.71859787612137,2010
Paranormal,2020,"Drama,Fantasy,Horror",8.0,75700,tvSeries,89.87626751540432,2020
Sonic the Hedgehog 2,2022,"Action,Adventure,Comedy",6.5,114631,movie,75.7215780931402,2020
Death Note,2017,"Crime,Drama,Fantasy",4.5,95556,movie,51.6036048392045,2010
Cell 211,2009,"Action,Crime,Drama",7.6,73653,movie,85.17411317236656,2000
I Spit on Your Grave,2010,"Horror,Thriller",6.2,102083,movie,71.50795721854136,2010
We Need to Talk About Kevin,2011,"Drama,Mystery,Thriller",7.4,180221,movie,89.55434974365042,2010
The Tourist,2010,"Action,Romance,Thriller",6.0,268037,movie,74.99328185799074,2010
Aloha,2015,"Comedy,Drama,Romance",5.4,77519,movie,60.79470307155707,2010
[Rec]²,2009,"Horror,Thriller",6.5,84012,movie,73.70164701097379,2000
This Is the End,2013,"Comedy,Fantasy,Sci-Fi",6.6,453771,movie,85.96729643358121,2010
RED,2010,"Action,Comedy,Crime",7.0,337627,movie,89.10787910366527,2010
Decision to Leave,2022,"Crime,Drama,Mystery",7.3,67823,movie,81.20999354091433,2020
Kick-Ass,2010,"Action,Comedy,Crime",7.6,619107,movie,101.3538538109603,2010
Spencer,2021,"Biography,Drama",6.5,81649,movie,73.51620153102019,2020
300: Rise of an Empire,2014,"Action,Drama,Fantasy",6.2,328005,movie,78.7448616131457,2010
Immortals,2011,"Action,Drama,Fantasy",6.0,182684,movie,72.69307897962703,2010
Incendies,2010,"Drama,Mystery,War",8.3,247064,movie,103.06444233827833,2010
Exam,2009,"Crime,Mystery,Thriller",6.7,133985,movie,79.09673698687068,2000
Twisters,2024,"Action,Adventure,Thriller",6.5,192349,movie,79.08593361051939,2020
The Man with the Iron Fists,2012,Action,5.4,65483,movie,59.88354756813951,2010
Cyberpunk: Edgerunners,2022,"Action,Adventure,Animation",8.3,122251,tvSeries,97.22480217428095,2020
Bullet Train,2022,"Action,Comedy,Thriller",7.3,527773,movie,96.18787728581496,2020
The Cabin in the Woods,2011,"Horror,Mystery,Thriller",7.0,487518,movie,91.67957744270726,2010
Den of Thieves,2018,"Action,Crime,Drama",7.0,152315,movie,83.53594216699318,2010
The Twilight Saga: New Moon,2009,"Adventure,Drama,Fantasy",4.8,320390,movie,60.851012556974396,2000
The Union,2024,"Action,Comedy,Thriller",5.5,57739,movie,60.30028473727869,2020
Sex and the City 2,2010,"Comedy,Drama,Romance",4.6,88240,movie,52.38395200806597,2010
Scream 4,2011,"Horror,Mystery",6.2,188667,movie,75.31598077886063,2010
Wicked,2024,"Fantasy,Musical,Romance",7.3,225700,movie,89.98682232848108,2020
Crazy Heart,2009,"Drama,Music,Romance",7.2,98894,movie,82.81298770869397,2000
Fallout,2024,"Action,Adventure,Drama",8.3,382594,tvSeries,106.69425612563306,2020
Parks and Recreation,2009,Comedy,8.6,312779,tvSeries,108.81796848870766,2000
Hercules,2014,"Action,Adventure,Fantasy",6.0,171253,movie,72.30538364531523,2010
The Hand of God,2021,Drama,7.3,53937,movie,79.53767543789915,2020
A Very Harold & Kumar Christmas,2011,"Adventure,Comedy",6.2,75137,movie,69.60782403572249,2010
The Devil's Double,2011,"Biography,Drama,Thriller",7.0,65287,movie,77.60583749996964,2010
Don't Be Afraid of the Dark,2010,"Fantasy,Horror,Thriller",5.5,52156,movie,59.7409697859885,2010
Venom,2018,"Action,Adventure,Sci-Fi",6.6,602230,movie,87.83540509342738,2010
X-Men: First Class,2011,"Action,Sci-Fi",7.7,761316,movie,104.27958921191696,2010
